"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ITA","EMP","MEN","THND_PER","Q","2003-Q4",13742.33,
"ITA","EMP","MEN","THND_PER","Q","2004-Q1",13453.21,
"ITA","EMP","MEN","THND_PER","Q","2004-Q2",13565.34,
"ITA","EMP","MEN","THND_PER","Q","2004-Q3",13597.78,
"ITA","EMP","MEN","THND_PER","Q","2004-Q4",13596.96,
"ITA","EMP","MEN","THND_PER","Q","2005-Q1",13578.76,
"ITA","EMP","MEN","THND_PER","Q","2005-Q2",13591.12,
"ITA","EMP","MEN","THND_PER","Q","2005-Q3",13588.64,
"ITA","EMP","MEN","THND_PER","Q","2005-Q4",13644.09,
"ITA","EMP","MEN","THND_PER","Q","2006-Q1",13747.89,
"ITA","EMP","MEN","THND_PER","Q","2006-Q2",13799.44,
"ITA","EMP","MEN","THND_PER","Q","2006-Q3",13737.39,
"ITA","EMP","MEN","THND_PER","Q","2006-Q4",13735.88,
"ITA","EMP","MEN","THND_PER","Q","2007-Q1",13734.51,
"ITA","EMP","MEN","THND_PER","Q","2007-Q2",13793.36,
"ITA","EMP","MEN","THND_PER","Q","2007-Q3",13858.61,
"ITA","EMP","MEN","THND_PER","Q","2007-Q4",13859.92,
"ITA","EMP","MEN","THND_PER","Q","2008-Q1",13828.43,
"ITA","EMP","MEN","THND_PER","Q","2008-Q2",13862.87,
"ITA","EMP","MEN","THND_PER","Q","2008-Q3",13839.29,
"ITA","EMP","MEN","THND_PER","Q","2008-Q4",13750.8,
"ITA","EMP","MEN","THND_PER","Q","2009-Q1",13641.08,
"ITA","EMP","MEN","THND_PER","Q","2009-Q2",13562.77,
"ITA","EMP","MEN","THND_PER","Q","2009-Q3",13506.44,
"ITA","EMP","MEN","THND_PER","Q","2009-Q4",13454.41,
"ITA","EMP","MEN","THND_PER","Q","2010-Q1",13458.03,
"ITA","EMP","MEN","THND_PER","Q","2010-Q2",13381.78,
"ITA","EMP","MEN","THND_PER","Q","2010-Q3",13297.4,
"ITA","EMP","MEN","THND_PER","Q","2010-Q4",13360.99,
"ITA","EMP","MEN","THND_PER","Q","2011-Q1",13399.66,
"ITA","EMP","MEN","THND_PER","Q","2011-Q2",13363.85,
"ITA","EMP","MEN","THND_PER","Q","2011-Q3",13330.25,
"ITA","EMP","MEN","THND_PER","Q","2011-Q4",13266.84,
"ITA","EMP","MEN","THND_PER","Q","2012-Q1",13241.61,
"ITA","EMP","MEN","THND_PER","Q","2012-Q2",13214.8,
"ITA","EMP","MEN","THND_PER","Q","2012-Q3",13192.03,
"ITA","EMP","MEN","THND_PER","Q","2012-Q4",13125.87,
"ITA","EMP","MEN","THND_PER","Q","2013-Q1",12994.3,
"ITA","EMP","MEN","THND_PER","Q","2013-Q2",12887.96,
"ITA","EMP","MEN","THND_PER","Q","2013-Q3",12879.6,
"ITA","EMP","MEN","THND_PER","Q","2013-Q4",12895.64,
"ITA","EMP","MEN","THND_PER","Q","2014-Q1",12907.55,
"ITA","EMP","MEN","THND_PER","Q","2014-Q2",12946.35,
"ITA","EMP","MEN","THND_PER","Q","2014-Q3",12953.75,
"ITA","EMP","MEN","THND_PER","Q","2014-Q4",12973.45,
"ITA","EMP","MEN","THND_PER","Q","2015-Q1",12998.84,
"ITA","EMP","MEN","THND_PER","Q","2015-Q2",13024.06,
"ITA","EMP","MEN","THND_PER","Q","2015-Q3",13157.84,
"ITA","EMP","MEN","THND_PER","Q","2015-Q4",13157.56,
"ITA","EMP","MEN","THND_PER","Q","2016-Q1",13179.32,
"ITA","EMP","MEN","THND_PER","Q","2016-Q2",13266.55,
"ITA","EMP","MEN","THND_PER","Q","2016-Q3",13214.35,
"ITA","EMP","MEN","THND_PER","Q","2016-Q4",13272.49,
"ITA","EMP","MEN","THND_PER","Q","2017-Q1",13345.54,
"ITA","EMP","MEN","THND_PER","Q","2017-Q2",13302.75,
"ITA","EMP","MEN","THND_PER","Q","2017-Q3",13358.76,
"ITA","EMP","MEN","THND_PER","Q","2017-Q4",13389.85,
"ITA","EMP","MEN","THND_PER","Q","2018-Q1",13406.86,
"ITA","EMP","MEN","THND_PER","Q","2018-Q2",13470.7,
"ITA","EMP","MEN","THND_PER","Q","2018-Q3",13461.33,
"ITA","EMP","MEN","THND_PER","Q","2018-Q4",13447.71,
"ITA","EMP","MEN","THND_PER","Q","2019-Q1",13443.25,
"ITA","EMP","MEN","THND_PER","Q","2019-Q2",13467.83,
"ITA","EMP","MEN","THND_PER","Q","2019-Q3",13480.55,
"ITA","EMP","TOT","THND_PER","Q","1998-Q1",20341.8,
"ITA","EMP","TOT","THND_PER","Q","1998-Q2",20405.34,
"ITA","EMP","TOT","THND_PER","Q","1998-Q3",20472.96,
"ITA","EMP","TOT","THND_PER","Q","1998-Q4",20520.7,
"ITA","EMP","TOT","THND_PER","Q","1999-Q1",20589.6,
"ITA","EMP","TOT","THND_PER","Q","1999-Q2",20668.38,
"ITA","EMP","TOT","THND_PER","Q","1999-Q3",20728.72,
"ITA","EMP","TOT","THND_PER","Q","1999-Q4",20779.7,
"ITA","EMP","TOT","THND_PER","Q","2000-Q1",20806.34,
"ITA","EMP","TOT","THND_PER","Q","2000-Q2",20990.21,
"ITA","EMP","TOT","THND_PER","Q","2000-Q3",21162.89,
"ITA","EMP","TOT","THND_PER","Q","2000-Q4",21359.46,
"ITA","EMP","TOT","THND_PER","Q","2001-Q1",21433.05,
"ITA","EMP","TOT","THND_PER","Q","2001-Q2",21423.98,
"ITA","EMP","TOT","THND_PER","Q","2001-Q3",21572.38,
"ITA","EMP","TOT","THND_PER","Q","2001-Q4",21628.29,
"ITA","EMP","TOT","THND_PER","Q","2002-Q1",21786.99,
"ITA","EMP","TOT","THND_PER","Q","2002-Q2",21777.18,
"ITA","EMP","TOT","THND_PER","Q","2002-Q3",21863.81,
"ITA","EMP","TOT","THND_PER","Q","2002-Q4",21889.02,
"ITA","EMP","TOT","THND_PER","Q","2003-Q1",21972.63,
"ITA","EMP","TOT","THND_PER","Q","2003-Q2",22037.77,
"ITA","EMP","TOT","THND_PER","Q","2003-Q3",22116.19,
"ITA","EMP","TOT","THND_PER","Q","2003-Q4",22090.31,
"ITA","EMP","TOT","THND_PER","Q","2004-Q1",22216.03,
"ITA","EMP","TOT","THND_PER","Q","2004-Q2",22349.67,
"ITA","EMP","TOT","THND_PER","Q","2004-Q3",22407.98,
"ITA","EMP","TOT","THND_PER","Q","2004-Q4",22477.02,
"ITA","EMP","TOT","THND_PER","Q","2005-Q1",22407.14,
"ITA","EMP","TOT","THND_PER","Q","2005-Q2",22394.88,
"ITA","EMP","TOT","THND_PER","Q","2005-Q3",22333.87,
"ITA","EMP","TOT","THND_PER","Q","2005-Q4",22492.11,
"ITA","EMP","TOT","THND_PER","Q","2006-Q1",22710.69,
"ITA","EMP","TOT","THND_PER","Q","2006-Q2",22819.34,
"ITA","EMP","TOT","THND_PER","Q","2006-Q3",22722.8,
"ITA","EMP","TOT","THND_PER","Q","2006-Q4",22777.47,
"ITA","EMP","TOT","THND_PER","Q","2007-Q1",22724.82,
"ITA","EMP","TOT","THND_PER","Q","2007-Q2",22827.11,
"ITA","EMP","TOT","THND_PER","Q","2007-Q3",23007.59,
"ITA","EMP","TOT","THND_PER","Q","2007-Q4",23018.08,
"ITA","EMP","TOT","THND_PER","Q","2008-Q1",23072.29,
"ITA","EMP","TOT","THND_PER","Q","2008-Q2",23136.27,
"ITA","EMP","TOT","THND_PER","Q","2008-Q3",23143.48,
"ITA","EMP","TOT","THND_PER","Q","2008-Q4",23009.36,
"ITA","EMP","TOT","THND_PER","Q","2009-Q1",22833.68,
"ITA","EMP","TOT","THND_PER","Q","2009-Q2",22756.93,
"ITA","EMP","TOT","THND_PER","Q","2009-Q3",22644.58,
"ITA","EMP","TOT","THND_PER","Q","2009-Q4",22559.71,
"ITA","EMP","TOT","THND_PER","Q","2010-Q1",22565.42,
"ITA","EMP","TOT","THND_PER","Q","2010-Q2",22533.57,
"ITA","EMP","TOT","THND_PER","Q","2010-Q3",22442.08,
"ITA","EMP","TOT","THND_PER","Q","2010-Q4",22566.33,
"ITA","EMP","TOT","THND_PER","Q","2011-Q1",22675.37,
"ITA","EMP","TOT","THND_PER","Q","2011-Q2",22601.87,
"ITA","EMP","TOT","THND_PER","Q","2011-Q3",22557.23,
"ITA","EMP","TOT","THND_PER","Q","2011-Q4",22558.53,
"ITA","EMP","TOT","THND_PER","Q","2012-Q1",22590.48,
"ITA","EMP","TOT","THND_PER","Q","2012-Q2",22612.61,
"ITA","EMP","TOT","THND_PER","Q","2012-Q3",22573.07,
"ITA","EMP","TOT","THND_PER","Q","2012-Q4",22487.74,
"ITA","EMP","TOT","THND_PER","Q","2013-Q1",22302.39,
"ITA","EMP","TOT","THND_PER","Q","2013-Q2",22140.99,
"ITA","EMP","TOT","THND_PER","Q","2013-Q3",22134.87,
"ITA","EMP","TOT","THND_PER","Q","2013-Q4",22183.86,
"ITA","EMP","TOT","THND_PER","Q","2014-Q1",22215.54,
"ITA","EMP","TOT","THND_PER","Q","2014-Q2",22230.16,
"ITA","EMP","TOT","THND_PER","Q","2014-Q3",22311.4,
"ITA","EMP","TOT","THND_PER","Q","2014-Q4",22358.6,
"ITA","EMP","TOT","THND_PER","Q","2015-Q1",22370.31,
"ITA","EMP","TOT","THND_PER","Q","2015-Q2",22386.47,
"ITA","EMP","TOT","THND_PER","Q","2015-Q3",22539.86,
"ITA","EMP","TOT","THND_PER","Q","2015-Q4",22562.36,
"ITA","EMP","TOT","THND_PER","Q","2016-Q1",22624.78,
"ITA","EMP","TOT","THND_PER","Q","2016-Q2",22793.39,
"ITA","EMP","TOT","THND_PER","Q","2016-Q3",22777.81,
"ITA","EMP","TOT","THND_PER","Q","2016-Q4",22835.42,
"ITA","EMP","TOT","THND_PER","Q","2017-Q1",22963.47,
"ITA","EMP","TOT","THND_PER","Q","2017-Q2",22921.03,
"ITA","EMP","TOT","THND_PER","Q","2017-Q3",23078.38,
"ITA","EMP","TOT","THND_PER","Q","2017-Q4",23128.92,
"ITA","EMP","TOT","THND_PER","Q","2018-Q1",23127.58,
"ITA","EMP","TOT","THND_PER","Q","2018-Q2",23280.32,
"ITA","EMP","TOT","THND_PER","Q","2018-Q3",23222.9,
"ITA","EMP","TOT","THND_PER","Q","2018-Q4",23229.09,
"ITA","EMP","TOT","THND_PER","Q","2019-Q1",23285.06,
"ITA","EMP","TOT","THND_PER","Q","2019-Q2",23345.2,
"ITA","EMP","TOT","THND_PER","Q","2019-Q3",23373.95,
"ITA","EMP","WOMEN","THND_PER","Q","1998-Q1",7261.534,
"ITA","EMP","WOMEN","THND_PER","Q","1998-Q2",7318.661,
"ITA","EMP","WOMEN","THND_PER","Q","1998-Q3",7373.152,
"ITA","EMP","WOMEN","THND_PER","Q","1998-Q4",7427.653,
"ITA","EMP","WOMEN","THND_PER","Q","1999-Q1",7471.856,
"ITA","EMP","WOMEN","THND_PER","Q","1999-Q2",7509.458,
"ITA","EMP","WOMEN","THND_PER","Q","1999-Q3",7559.755,
"ITA","EMP","WOMEN","THND_PER","Q","1999-Q4",7591.831,
"ITA","EMP","WOMEN","THND_PER","Q","2000-Q1",7613.769,
"ITA","EMP","WOMEN","THND_PER","Q","2000-Q2",7718.536,
"ITA","EMP","WOMEN","THND_PER","Q","2000-Q3",7805.751,
"ITA","EMP","WOMEN","THND_PER","Q","2000-Q4",7917.144,
"ITA","EMP","WOMEN","THND_PER","Q","2001-Q1",7992.496,
"ITA","EMP","WOMEN","THND_PER","Q","2001-Q2",8022.786,
"ITA","EMP","WOMEN","THND_PER","Q","2001-Q3",8096.408,
"ITA","EMP","WOMEN","THND_PER","Q","2001-Q4",8126.71,
"ITA","EMP","WOMEN","THND_PER","Q","2002-Q1",8201.32,
"ITA","EMP","WOMEN","THND_PER","Q","2002-Q2",8198.554,
"ITA","EMP","WOMEN","THND_PER","Q","2002-Q3",8273.11,
"ITA","EMP","WOMEN","THND_PER","Q","2002-Q4",8271.615,
"ITA","EMP","WOMEN","THND_PER","Q","2003-Q1",8318.873,
"ITA","EMP","WOMEN","THND_PER","Q","2003-Q2",8376.814,
"ITA","EMP","WOMEN","THND_PER","Q","2003-Q3",8414.928,
"ITA","EMP","WOMEN","THND_PER","Q","2003-Q4",8347.984,
"ITA","EMP","WOMEN","THND_PER","Q","2004-Q1",8762.817,
"ITA","EMP","WOMEN","THND_PER","Q","2004-Q2",8784.325,
"ITA","EMP","WOMEN","THND_PER","Q","2004-Q3",8810.197,
"ITA","EMP","WOMEN","THND_PER","Q","2004-Q4",8880.061,
"ITA","EMP","WOMEN","THND_PER","Q","2005-Q1",8828.379,
"ITA","EMP","WOMEN","THND_PER","Q","2005-Q2",8803.768,
"ITA","EMP","WOMEN","THND_PER","Q","2005-Q3",8745.232,
"ITA","EMP","WOMEN","THND_PER","Q","2005-Q4",8848.021,
"ITA","EMP","WOMEN","THND_PER","Q","2006-Q1",8962.799,
"ITA","EMP","WOMEN","THND_PER","Q","2006-Q2",9019.897,
"ITA","EMP","WOMEN","THND_PER","Q","2006-Q3",8985.415,
"ITA","EMP","WOMEN","THND_PER","Q","2006-Q4",9041.589,
"ITA","EMP","WOMEN","THND_PER","Q","2007-Q1",8990.309,
"ITA","EMP","WOMEN","THND_PER","Q","2007-Q2",9033.749,
"ITA","EMP","WOMEN","THND_PER","Q","2007-Q3",9148.982,
"ITA","EMP","WOMEN","THND_PER","Q","2007-Q4",9158.161,
"ITA","EMP","WOMEN","THND_PER","Q","2008-Q1",9243.862,
"ITA","EMP","WOMEN","THND_PER","Q","2008-Q2",9273.394,
"ITA","EMP","WOMEN","THND_PER","Q","2008-Q3",9304.186,
"ITA","EMP","WOMEN","THND_PER","Q","2008-Q4",9258.559,
"ITA","EMP","WOMEN","THND_PER","Q","2009-Q1",9192.601,
"ITA","EMP","WOMEN","THND_PER","Q","2009-Q2",9194.16,
"ITA","EMP","WOMEN","THND_PER","Q","2009-Q3",9138.135,
"ITA","EMP","WOMEN","THND_PER","Q","2009-Q4",9105.305,
"ITA","EMP","WOMEN","THND_PER","Q","2010-Q1",9107.384,
"ITA","EMP","WOMEN","THND_PER","Q","2010-Q2",9151.795,
"ITA","EMP","WOMEN","THND_PER","Q","2010-Q3",9144.689,
"ITA","EMP","WOMEN","THND_PER","Q","2010-Q4",9205.332,
"ITA","EMP","WOMEN","THND_PER","Q","2011-Q1",9275.709,
"ITA","EMP","WOMEN","THND_PER","Q","2011-Q2",9238.02,
"ITA","EMP","WOMEN","THND_PER","Q","2011-Q3",9226.989,
"ITA","EMP","WOMEN","THND_PER","Q","2011-Q4",9291.684,
"ITA","EMP","WOMEN","THND_PER","Q","2012-Q1",9348.869,
"ITA","EMP","WOMEN","THND_PER","Q","2012-Q2",9397.812,
"ITA","EMP","WOMEN","THND_PER","Q","2012-Q3",9381.046,
"ITA","EMP","WOMEN","THND_PER","Q","2012-Q4",9361.874,
"ITA","EMP","WOMEN","THND_PER","Q","2013-Q1",9308.085,
"ITA","EMP","WOMEN","THND_PER","Q","2013-Q2",9253.032,
"ITA","EMP","WOMEN","THND_PER","Q","2013-Q3",9255.268,
"ITA","EMP","WOMEN","THND_PER","Q","2013-Q4",9288.215,
"ITA","EMP","WOMEN","THND_PER","Q","2014-Q1",9307.994,
"ITA","EMP","WOMEN","THND_PER","Q","2014-Q2",9283.815,
"ITA","EMP","WOMEN","THND_PER","Q","2014-Q3",9357.647,
"ITA","EMP","WOMEN","THND_PER","Q","2014-Q4",9385.144,
"ITA","EMP","WOMEN","THND_PER","Q","2015-Q1",9371.465,
"ITA","EMP","WOMEN","THND_PER","Q","2015-Q2",9362.415,
"ITA","EMP","WOMEN","THND_PER","Q","2015-Q3",9382.021,
"ITA","EMP","WOMEN","THND_PER","Q","2015-Q4",9404.8,
"ITA","EMP","WOMEN","THND_PER","Q","2016-Q1",9445.464,
"ITA","EMP","WOMEN","THND_PER","Q","2016-Q2",9526.847,
"ITA","EMP","WOMEN","THND_PER","Q","2016-Q3",9563.463,
"ITA","EMP","WOMEN","THND_PER","Q","2016-Q4",9562.927,
"ITA","EMP","WOMEN","THND_PER","Q","2017-Q1",9617.933,
"ITA","EMP","WOMEN","THND_PER","Q","2017-Q2",9618.278,
"ITA","EMP","WOMEN","THND_PER","Q","2017-Q3",9719.627,
"ITA","EMP","WOMEN","THND_PER","Q","2017-Q4",9739.063,
"ITA","EMP","WOMEN","THND_PER","Q","2018-Q1",9720.718,
"ITA","EMP","WOMEN","THND_PER","Q","2018-Q2",9809.622,
"ITA","EMP","WOMEN","THND_PER","Q","2018-Q3",9761.577,
"ITA","EMP","WOMEN","THND_PER","Q","2018-Q4",9781.384,
"ITA","EMP","WOMEN","THND_PER","Q","2019-Q1",9841.81,
"ITA","EMP","WOMEN","THND_PER","Q","2019-Q2",9877.369,
"ITA","EMP","WOMEN","THND_PER","Q","2019-Q3",9893.406,
"ITA","EMP","MEN","PC_WKGPOP","Q","1998-Q1",66.6907,
"ITA","EMP","MEN","PC_WKGPOP","Q","1998-Q2",66.7659,
"ITA","EMP","MEN","PC_WKGPOP","Q","1998-Q3",66.89111,
"ITA","EMP","MEN","PC_WKGPOP","Q","1998-Q4",66.88594,
"ITA","EMP","MEN","PC_WKGPOP","Q","1999-Q1",67.06841,
"ITA","EMP","MEN","PC_WKGPOP","Q","1999-Q2",67.26778,
"ITA","EMP","MEN","PC_WKGPOP","Q","1999-Q3",67.32428,
"ITA","EMP","MEN","PC_WKGPOP","Q","1999-Q4",67.4342,
"ITA","EMP","MEN","PC_WKGPOP","Q","2000-Q1",67.40868,
"ITA","EMP","MEN","PC_WKGPOP","Q","2000-Q2",67.77234,
"ITA","EMP","MEN","PC_WKGPOP","Q","2000-Q3",68.17135,
"ITA","EMP","MEN","PC_WKGPOP","Q","2000-Q4",68.60522,
"ITA","EMP","MEN","PC_WKGPOP","Q","2001-Q1",68.51275,
"ITA","EMP","MEN","PC_WKGPOP","Q","2001-Q2",68.34517,
"ITA","EMP","MEN","PC_WKGPOP","Q","2001-Q3",68.59846,
"ITA","EMP","MEN","PC_WKGPOP","Q","2001-Q4",68.74155,
"ITA","EMP","MEN","PC_WKGPOP","Q","2002-Q1",69.07867,
"ITA","EMP","MEN","PC_WKGPOP","Q","2002-Q2",68.98508,
"ITA","EMP","MEN","PC_WKGPOP","Q","2002-Q3",69.05736,
"ITA","EMP","MEN","PC_WKGPOP","Q","2002-Q4",69.28994,
"ITA","EMP","MEN","PC_WKGPOP","Q","2003-Q1",69.35725,
"ITA","EMP","MEN","PC_WKGPOP","Q","2003-Q2",69.42223,
"ITA","EMP","MEN","PC_WKGPOP","Q","2003-Q3",69.64203,
"ITA","EMP","MEN","PC_WKGPOP","Q","2003-Q4",69.95274,
"ITA","EMP","MEN","PC_WKGPOP","Q","2004-Q1",69.83691,
"ITA","EMP","MEN","PC_WKGPOP","Q","2004-Q2",70.23613,
"ITA","EMP","MEN","PC_WKGPOP","Q","2004-Q3",70.41671,
"ITA","EMP","MEN","PC_WKGPOP","Q","2004-Q4",70.2004,
"ITA","EMP","MEN","PC_WKGPOP","Q","2005-Q1",69.97486,
"ITA","EMP","MEN","PC_WKGPOP","Q","2005-Q2",69.90098,
"ITA","EMP","MEN","PC_WKGPOP","Q","2005-Q3",69.77131,
"ITA","EMP","MEN","PC_WKGPOP","Q","2005-Q4",70.02678,
"ITA","EMP","MEN","PC_WKGPOP","Q","2006-Q1",70.38274,
"ITA","EMP","MEN","PC_WKGPOP","Q","2006-Q2",70.64629,
"ITA","EMP","MEN","PC_WKGPOP","Q","2006-Q3",70.34418,
"ITA","EMP","MEN","PC_WKGPOP","Q","2006-Q4",70.29449,
"ITA","EMP","MEN","PC_WKGPOP","Q","2007-Q1",70.38112,
"ITA","EMP","MEN","PC_WKGPOP","Q","2007-Q2",70.5796,
"ITA","EMP","MEN","PC_WKGPOP","Q","2007-Q3",70.77203,
"ITA","EMP","MEN","PC_WKGPOP","Q","2007-Q4",70.57293,
"ITA","EMP","MEN","PC_WKGPOP","Q","2008-Q1",70.28162,
"ITA","EMP","MEN","PC_WKGPOP","Q","2008-Q2",70.39402,
"ITA","EMP","MEN","PC_WKGPOP","Q","2008-Q3",70.17194,
"ITA","EMP","MEN","PC_WKGPOP","Q","2008-Q4",69.73851,
"ITA","EMP","MEN","PC_WKGPOP","Q","2009-Q1",69.02886,
"ITA","EMP","MEN","PC_WKGPOP","Q","2009-Q2",68.648,
"ITA","EMP","MEN","PC_WKGPOP","Q","2009-Q3",68.3408,
"ITA","EMP","MEN","PC_WKGPOP","Q","2009-Q4",68.00091,
"ITA","EMP","MEN","PC_WKGPOP","Q","2010-Q1",67.94865,
"ITA","EMP","MEN","PC_WKGPOP","Q","2010-Q2",67.54857,
"ITA","EMP","MEN","PC_WKGPOP","Q","2010-Q3",67.1861,
"ITA","EMP","MEN","PC_WKGPOP","Q","2010-Q4",67.42912,
"ITA","EMP","MEN","PC_WKGPOP","Q","2011-Q1",67.50465,
"ITA","EMP","MEN","PC_WKGPOP","Q","2011-Q2",67.39214,
"ITA","EMP","MEN","PC_WKGPOP","Q","2011-Q3",67.29248,
"ITA","EMP","MEN","PC_WKGPOP","Q","2011-Q4",66.82503,
"ITA","EMP","MEN","PC_WKGPOP","Q","2012-Q1",66.68473,
"ITA","EMP","MEN","PC_WKGPOP","Q","2012-Q2",66.50589,
"ITA","EMP","MEN","PC_WKGPOP","Q","2012-Q3",66.29448,
"ITA","EMP","MEN","PC_WKGPOP","Q","2012-Q4",65.91115,
"ITA","EMP","MEN","PC_WKGPOP","Q","2013-Q1",65.18488,
"ITA","EMP","MEN","PC_WKGPOP","Q","2013-Q2",64.55367,
"ITA","EMP","MEN","PC_WKGPOP","Q","2013-Q3",64.36252,
"ITA","EMP","MEN","PC_WKGPOP","Q","2013-Q4",64.61513,
"ITA","EMP","MEN","PC_WKGPOP","Q","2014-Q1",64.56366,
"ITA","EMP","MEN","PC_WKGPOP","Q","2014-Q2",64.6424,
"ITA","EMP","MEN","PC_WKGPOP","Q","2014-Q3",64.62102,
"ITA","EMP","MEN","PC_WKGPOP","Q","2014-Q4",64.83693,
"ITA","EMP","MEN","PC_WKGPOP","Q","2015-Q1",65.03181,
"ITA","EMP","MEN","PC_WKGPOP","Q","2015-Q2",65.1348,
"ITA","EMP","MEN","PC_WKGPOP","Q","2015-Q3",65.89085,
"ITA","EMP","MEN","PC_WKGPOP","Q","2015-Q4",65.97674,
"ITA","EMP","MEN","PC_WKGPOP","Q","2016-Q1",66.16322,
"ITA","EMP","MEN","PC_WKGPOP","Q","2016-Q2",66.68839,
"ITA","EMP","MEN","PC_WKGPOP","Q","2016-Q3",66.32554,
"ITA","EMP","MEN","PC_WKGPOP","Q","2016-Q4",66.62623,
"ITA","EMP","MEN","PC_WKGPOP","Q","2017-Q1",67.08916,
"ITA","EMP","MEN","PC_WKGPOP","Q","2017-Q2",66.85859,
"ITA","EMP","MEN","PC_WKGPOP","Q","2017-Q3",67.04395,
"ITA","EMP","MEN","PC_WKGPOP","Q","2017-Q4",67.2832,
"ITA","EMP","MEN","PC_WKGPOP","Q","2018-Q1",67.36136,
"ITA","EMP","MEN","PC_WKGPOP","Q","2018-Q2",67.70686,
"ITA","EMP","MEN","PC_WKGPOP","Q","2018-Q3",67.76648,
"ITA","EMP","MEN","PC_WKGPOP","Q","2018-Q4",67.69466,
"ITA","EMP","MEN","PC_WKGPOP","Q","2019-Q1",67.68063,
"ITA","EMP","MEN","PC_WKGPOP","Q","2019-Q2",67.90846,
"ITA","EMP","MEN","PC_WKGPOP","Q","2019-Q3",68.01853,
"ITA","EMP","TOT","PC_WKGPOP","Q","1998-Q1",51.63476,
"ITA","EMP","TOT","PC_WKGPOP","Q","1998-Q2",51.85859,
"ITA","EMP","TOT","PC_WKGPOP","Q","1998-Q3",52.07617,
"ITA","EMP","TOT","PC_WKGPOP","Q","1998-Q4",52.21456,
"ITA","EMP","TOT","PC_WKGPOP","Q","1999-Q1",52.43505,
"ITA","EMP","TOT","PC_WKGPOP","Q","1999-Q2",52.60458,
"ITA","EMP","TOT","PC_WKGPOP","Q","1999-Q3",52.78278,
"ITA","EMP","TOT","PC_WKGPOP","Q","1999-Q4",52.95219,
"ITA","EMP","TOT","PC_WKGPOP","Q","2000-Q1",53.01922,
"ITA","EMP","TOT","PC_WKGPOP","Q","2000-Q2",53.4712,
"ITA","EMP","TOT","PC_WKGPOP","Q","2000-Q3",53.9177,
"ITA","EMP","TOT","PC_WKGPOP","Q","2000-Q4",54.40896,
"ITA","EMP","TOT","PC_WKGPOP","Q","2001-Q1",54.57893,
"ITA","EMP","TOT","PC_WKGPOP","Q","2001-Q2",54.5629,
"ITA","EMP","TOT","PC_WKGPOP","Q","2001-Q3",54.90462,
"ITA","EMP","TOT","PC_WKGPOP","Q","2001-Q4",55.0664,
"ITA","EMP","TOT","PC_WKGPOP","Q","2002-Q1",55.44102,
"ITA","EMP","TOT","PC_WKGPOP","Q","2002-Q2",55.38522,
"ITA","EMP","TOT","PC_WKGPOP","Q","2002-Q3",55.60535,
"ITA","EMP","TOT","PC_WKGPOP","Q","2002-Q4",55.70065,
"ITA","EMP","TOT","PC_WKGPOP","Q","2003-Q1",55.87223,
"ITA","EMP","TOT","PC_WKGPOP","Q","2003-Q2",56.05948,
"ITA","EMP","TOT","PC_WKGPOP","Q","2003-Q3",56.27581,
"ITA","EMP","TOT","PC_WKGPOP","Q","2003-Q4",56.22961,
"ITA","EMP","TOT","PC_WKGPOP","Q","2004-Q1",57.45522,
"ITA","EMP","TOT","PC_WKGPOP","Q","2004-Q2",57.67815,
"ITA","EMP","TOT","PC_WKGPOP","Q","2004-Q3",57.85014,
"ITA","EMP","TOT","PC_WKGPOP","Q","2004-Q4",57.91701,
"ITA","EMP","TOT","PC_WKGPOP","Q","2005-Q1",57.66926,
"ITA","EMP","TOT","PC_WKGPOP","Q","2005-Q2",57.56496,
"ITA","EMP","TOT","PC_WKGPOP","Q","2005-Q3",57.32717,
"ITA","EMP","TOT","PC_WKGPOP","Q","2005-Q4",57.75441,
"ITA","EMP","TOT","PC_WKGPOP","Q","2006-Q1",58.23553,
"ITA","EMP","TOT","PC_WKGPOP","Q","2006-Q2",58.50192,
"ITA","EMP","TOT","PC_WKGPOP","Q","2006-Q3",58.25076,
"ITA","EMP","TOT","PC_WKGPOP","Q","2006-Q4",58.36365,
"ITA","EMP","TOT","PC_WKGPOP","Q","2007-Q1",58.2584,
"ITA","EMP","TOT","PC_WKGPOP","Q","2007-Q2",58.48716,
"ITA","EMP","TOT","PC_WKGPOP","Q","2007-Q3",58.83283,
"ITA","EMP","TOT","PC_WKGPOP","Q","2007-Q4",58.66055,
"ITA","EMP","TOT","PC_WKGPOP","Q","2008-Q1",58.6996,
"ITA","EMP","TOT","PC_WKGPOP","Q","2008-Q2",58.78134,
"ITA","EMP","TOT","PC_WKGPOP","Q","2008-Q3",58.72055,
"ITA","EMP","TOT","PC_WKGPOP","Q","2008-Q4",58.33161,
"ITA","EMP","TOT","PC_WKGPOP","Q","2009-Q1",57.75204,
"ITA","EMP","TOT","PC_WKGPOP","Q","2009-Q2",57.55722,
"ITA","EMP","TOT","PC_WKGPOP","Q","2009-Q3",57.23877,
"ITA","EMP","TOT","PC_WKGPOP","Q","2009-Q4",56.93849,
"ITA","EMP","TOT","PC_WKGPOP","Q","2010-Q1",56.8838,
"ITA","EMP","TOT","PC_WKGPOP","Q","2010-Q2",56.78588,
"ITA","EMP","TOT","PC_WKGPOP","Q","2010-Q3",56.57224,
"ITA","EMP","TOT","PC_WKGPOP","Q","2010-Q4",56.78967,
